rollout/ep_rew_mean,train/learning_rate,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/loss,rollout/exploration_rate
-226.36987150000004,0.0001,61,346,502,4,86.5,0,1.9806673526763916,0.9934259999999997
-156.404559,0.0001,128,615,563,8,76.875,1,1.026043176651001,0.9883150000000005
-178.18236641666667,0.0001,206,927,600,12,77.25,1,4.398075103759766,0.9823869999999998
-218.694232875,0.0001,297,1290,622,16,80.625,2,2.0988855361938477,0.9754899999999997
-208.82581450000004,0.0001,400,1702,637,20,85.1,2,3.7991881370544434,0.9676620000000004
-197.06509441666665,0.0001,488,2053,643,24,85.54166666666667,3,3.66815447807312,0.9609929999999995
-207.45971949999998,0.0001,594,2480,649,28,88.57142857142857,3,4.128540515899658,0.9528800000000004
-191.6131389375,0.0001,689,2859,652,32,89.34375,4,0.836346447467804,0.945679
-182.7258681666667,0.0001,796,3288,655,36,91.33333333333333,5,0.9365744590759277,0.9375279999999998
-189.1568549,0.0001,885,3644,657,40,91.1,5,1.914902925491333,0.9307640000000004
-188.9336866818182,0.0001,971,3987,655,44,90.61363636363636,6,4.740592956542969,0.9242469999999996
-186.6080933541667,0.0001,1065,4363,655,48,90.89583333333333,6,0.6369394063949585,0.9171029999999999
-184.710469,0.0001,1159,4740,656,52,91.15384615384616,7,0.9776726961135864,0.9099399999999995
-184.24484064285713,0.0001,1254,5117,656,56,91.375,7,0.7633839845657349,0.9027770000000004
-181.82205938333334,0.0001,1341,5466,656,60,91.1,8,1.2408056259155273,0.8961459999999996
-182.505944875,0.0001,1453,5913,655,64,92.390625,9,4.352143287658691,0.887653
-178.39970975,0.0001,1552,6311,656,68,92.80882352941177,9,1.0544898509979248,0.8800909999999998
-181.55848020833335,0.0001,1673,6795,654,72,94.375,10,5.558856964111328,0.8708950000000001
-181.1732530394737,0.0001,1770,7182,654,76,94.5,10,1.1499888896942139,0.8635419999999996
-182.55164342499998,0.0001,1913,7755,656,80,96.9375,11,3.434584140777588,0.8526549999999998
-181.76794563095237,0.0001,2020,8184,657,84,97.42857142857143,12,0.7441726326942444,0.8445039999999996
-179.08126086363634,0.0001,2132,8629,656,88,98.05681818181819,13,0.6424280405044556,0.836049
-173.4308440326087,0.0001,2229,9020,655,92,98.04347826086956,13,0.559735894203186,0.8286199999999995
-172.78747369791665,0.0001,2336,9448,653,96,98.41666666666667,14,0.704683780670166,0.8204879999999998
-169.65887703,0.0001,2462,9951,650,100,99.51,15,0.6426916122436523,0.8109310000000003
-169.09938462,0.0001,2576,10408,647,104,100.62,16,0.9040586948394775,0.8022480000000005
-171.56002461,0.0001,2688,10856,643,108,102.41,16,0.8868213891983032,0.7937360000000004
-166.13133928,0.0001,2797,11290,641,112,103.63,17,1.329911470413208,0.7854899999999996
-157.63535249,0.0001,2913,11755,638,116,104.65,18,0.6253323554992676,0.7766549999999998
-155.99435243,0.0001,3034,12238,635,120,105.36,19,0.813797116279602,0.7674779999999995
-154.28115474,0.0001,3146,12686,633,124,106.33,20,3.6895604133605957,0.7589660000000005
-148.20062407,0.0001,3476,14005,611,128,115.25,22,1.3865324258804321,0.7339050000000003
-149.59193413,0.0001,3590,14462,609,132,116.03,23,3.675779342651367,0.7252220000000005
-147.62118866,0.0001,3724,14998,606,136,117.1,24,1.0255908966064453,0.7150379999999998
-141.81866559999997,0.0001,3821,15386,605,140,117.42,25,1.1921966075897217,0.7076659999999998
-139.21263502,0.0001,3940,15863,604,144,118.76,26,0.7047333121299744,0.6986029999999996
-136.51596048999997,0.0001,4086,16446,602,148,120.83,27,3.7854652404785156,0.6875259999999997
-133.43459779,0.0001,4199,16900,601,152,121.6,28,0.4638577997684479,0.6788999999999996
-133.56032629,0.0001,4319,17380,600,156,122.63,28,0.6269159317016602,0.6697799999999999
-131.81594304,0.0001,4476,18006,600,160,125.4,29,4.297398090362549,0.6578859999999996
-129.34551127,0.0001,4636,18647,600,164,127.34,31,0.834672212600708,0.6457069999999996
-127.77336234999999,0.0001,4772,19191,599,168,128.8,32,0.9810529947280884,0.6353709999999997
-122.40440395000002,0.0001,4916,19765,597,172,129.7,33,0.6265774965286255,0.6244650000000005
-120.11790162999999,0.0001,5074,20398,596,176,132.16,34,1.4742814302444458,0.6124379999999995
-116.07538788999999,0.0001,5195,20884,595,180,131.29,35,4.294206619262695,0.6032039999999999
-113.21783221999998,0.0001,5334,21437,593,184,132.53,36,0.7191864848136902,0.5926970000000003
-111.95749621999998,0.0001,5508,22135,591,188,135.06,37,4.350327491760254,0.5794349999999997
-116.9217991,0.0001,5649,22698,592,192,136.78,38,0.4428982436656952,0.5687380000000002
-114.74930862,0.0001,5796,23285,591,196,138.37,39,0.7058056592941284,0.557585
-113.61121978000001,0.0001,5970,23981,589,200,140.3,40,0.6372981071472168,0.5443610000000005
-108.60450160999999,0.0001,6190,24864,586,204,144.56,42,0.9987605810165405,0.527584
-109.72802054000002,0.0001,6419,25777,582,208,149.21,44,2.446988821029663,0.5102370000000002
-112.19514923999999,0.0001,6707,26931,577,212,156.41,46,0.6668184995651245,0.4883110000000004
-110.68069732999999,0.0001,6885,27642,576,216,158.87,47,0.9952799081802368,0.47480200000000006
-108.61092252999998,0.0001,7078,28416,574,220,161.78,49,0.6611073613166809,0.46009600000000006
-111.77150667000002,0.0001,7308,29335,572,224,166.49,51,0.449971079826355,0.4426350000000001
-111.77518221999999,0.0001,7521,30188,568,228,161.83,53,0.5271402597427368,0.42642800000000025
-109.21303121,0.0001,7768,31176,566,232,167.14,55,0.511838436126709,0.40765600000000035
-112.36622573999999,0.0001,8157,32731,554,236,177.33,59,1.0015445947647095,0.37811099999999986
-112.00175615,0.0001,8565,34364,547,240,189.78,62,5.2062506675720215,0.34708399999999995
-111.41160771999999,0.0001,8941,35866,540,244,200.03,66,1.2506076097488403,0.318546
-110.97737819,0.0001,9668,38776,518,248,223.3,74,0.9272507429122925,0.2632560000000005
-111.82648762999999,0.0001,10478,42015,485,252,251.15,86,0.42193639278411865,0.20171499999999964
-101.75243739000001,0.0001,11393,45676,467,256,282.96,97,0.8262819051742554,0.13215600000000016
-102.23255152,0.0001,12393,49676,448,260,316.7,110,0.4810052514076233,0.056156000000000095
-101.00771351999998,0.0001,13393,53676,430,264,350.29,124,0.8931189775466919,0.05
-97.82748256,0.0001,14163,56754,422,268,375.63,134,0.399494469165802,0.05
-97.69224238000002,0.0001,15163,60754,412,272,409.89,147,0.972565770149231,0.05
-96.85898360000002,0.0001,16163,64754,400,276,443.56,161,0.6217765808105469,0.05
-96.68100797999999,0.0001,17163,68754,393,280,478.7,174,0.4951121211051941,0.05
-97.84132566,0.0001,18163,72754,385,284,513.17,188,0.4790816009044647,0.05
-98.11266483,0.0001,19163,76754,379,288,546.19,202,0.7253501415252686,0.05
-96.31979688000001,0.0001,20163,80754,374,292,580.56,215,0.6068493723869324,0.05
-96.95255481000002,0.0001,21163,84754,370,296,614.69,228,0.47321242094039917,0.05
-99.25345914000002,0.0001,22163,88754,366,300,647.73,242,0.5093859434127808,0.05
-99.55492591999999,0.0001,23163,92754,361,304,678.9,256,0.6867422461509705,0.05
-95.05723750000001,0.0001,24163,96754,358,308,709.77,269,0.47206753492355347,0.05
-93.01461923000001,0.0001,25163,100754,356,312,738.23,282,0.9307671785354614,0.05
-93.06103536999998,0.0001,26163,104754,354,316,771.12,295,0.493756502866745,0.05
-94.95105995,0.0001,27163,108754,352,320,803.38,308,0.6063039302825928,0.05
-92.00802658999999,0.0001,28163,112754,349,324,834.19,322,0.40946006774902344,0.05
-92.23435228,0.0001,29163,116754,346,328,865.66,336,0.4476643204689026,0.05
-94.32828183000001,0.0001,30163,120754,342,332,895.78,352,0.5098572969436646,0.05
-92.92371775999999,0.0001,31163,124754,341,336,920.23,365,0.48472532629966736,0.05
-93.40477377,0.0001,32163,128754,340,340,943.9,378,0.37328314781188965,0.05
-93.23167623,0.0001,33163,132754,338,344,968.88,392,0.25806570053100586,0.05
-93.67176579999999,0.0001,34163,136754,337,348,979.78,405,0.4229130446910858,0.05
-94.29355621,0.0001,35163,140754,335,352,987.39,419,0.3743407726287842,0.05
-101.64447115000002,0.0001,36163,144754,333,356,990.78,433,0.4860149919986725,0.05
-100.90606652000001,0.0001,37163,148754,332,360,990.78,446,0.3815739154815674,0.05
-102.12870203,0.0001,38163,152754,332,364,990.78,459,0.46648430824279785,0.05
-106.29614178,0.0001,39163,156754,331,368,1000.0,473,0.5680410265922546,0.05
-106.95152609,0.0001,40163,160754,330,372,1000.0,486,0.32097816467285156,0.05
-107.8760485,0.0001,41163,164754,329,376,1000.0,500,0.20679745078086853,0.05
-108.17053628,0.0001,42163,168754,327,380,1000.0,514,0.3309851884841919,0.05
-107.50249606,0.0001,43163,172754,328,384,1000.0,526,0.24971936643123627,0.05
-106.59759686999998,0.0001,44163,176754,327,388,1000.0,539,0.2859129309654236,0.05
-105.86147542999998,0.0001,45163,180754,327,392,1000.0,552,0.5336394309997559,0.05
-105.81528328999998,0.0001,46163,184754,326,396,1000.0,565,0.2896830439567566,0.05
-104.90698863,0.0001,47163,188754,326,400,1000.0,577,0.307115763425827,0.05
-105.76630389000002,0.0001,48163,192754,326,404,1000.0,590,0.3737025260925293,0.05
-107.30249314999999,0.0001,49163,196754,325,408,1000.0,604,0.41568565368652344,0.05
-106.88953719999999,0.0001,50163,200754,325,412,1000.0,617,0.40507566928863525,0.05
-106.80044941999999,0.0001,51163,204754,324,416,1000.0,631,0.3477146327495575,0.05
-104.91029940999996,0.0001,52163,208754,324,420,1000.0,644,0.3113935589790344,0.05
-104.21747224,0.0001,53163,212754,324,424,1000.0,656,0.5033027529716492,0.05
-102.63100881999999,0.0001,54163,216754,323,428,1000.0,669,0.289506733417511,0.05
-101.38999231999998,0.0001,55163,220754,323,432,1000.0,682,0.4050026535987854,0.05
-99.52619818000001,0.0001,56163,224754,323,436,1000.0,694,0.2726055979728699,0.05
-98.41218669,0.0001,57163,228754,323,440,1000.0,708,0.3311704695224762,0.05
-96.48663581,0.0001,58163,232754,322,444,1000.0,721,0.34253358840942383,0.05
-96.26676243999997,0.0001,59163,236754,321,448,1000.0,735,0.27471819519996643,0.05
-94.66158201,0.0001,60163,240754,321,452,1000.0,748,0.325713187456131,0.05
-93.80681392999999,0.0001,61163,244754,321,456,1000.0,762,0.3878844082355499,0.05
-93.08046484,0.0001,62163,248754,321,460,1000.0,774,0.2733170688152313,0.05
-90.53880989999998,0.0001,63163,252754,321,464,1000.0,787,0.35392308235168457,0.05
-90.12019036,0.0001,64163,256754,320,468,1000.0,800,0.4514255225658417,0.05
-89.10347903999998,0.0001,65163,260754,320,472,1000.0,814,0.23206670582294464,0.05
-88.84897783000002,0.0001,66163,264754,319,476,1000.0,829,0.344701886177063,0.05
-87.87639666999999,0.0001,67163,268754,318,480,1000.0,842,0.282867968082428,0.05
-87.63412898000003,0.0001,67949,271897,318,484,991.43,853,0.2372675985097885,0.05
-84.42351854,0.0001,68707,274929,318,488,981.75,862,0.1839783489704132,0.05
-81.17643685,0.0001,69707,278929,317,492,981.75,877,0.3521766662597656,0.05
-80.69449635,0.0001,70604,282518,317,496,977.64,888,0.2298206090927124,0.05
-79.52135775000002,0.0001,71604,286518,318,500,977.64,900,0.3707101345062256,0.05
-77.45519282,0.0001,72506,290125,318,504,973.71,911,0.3187478184700012,0.05
-76.9714608,0.0001,73302,293309,318,508,965.55,921,0.3508707880973816,0.05
-78.58335919999999,0.0001,73971,295987,318,512,952.33,929,0.2631658613681793,0.05
-78.11175396,0.0001,74785,299243,318,516,944.89,939,0.19558709859848022,0.05
-78.06459356,0.0001,75221,300986,318,520,922.32,945,0.2820877134799957,0.05
-75.24541848999999,0.0001,75616,302568,318,524,898.14,950,0.27366185188293457,0.05
-77.14486675,0.0001,76167,304770,318,528,880.16,957,0.34004291892051697,0.05
-78.80663378,0.0001,76686,306847,318,532,860.93,963,0.3652101755142212,0.05
-80.94207592000001,0.0001,77480,310022,318,536,852.68,974,0.3556004464626312,0.05
-82.39118355000002,0.0001,78480,314022,317,540,852.68,988,0.26344531774520874,0.05
-83.63504923,0.0001,79094,316477,318,544,837.23,994,0.19408516585826874,0.05
-83.67096963,0.0001,79575,318403,318,548,816.49,1000,0.2680406868457794,0.05
-84.75994985999999,0.0001,80258,321134,318,552,803.8,1009,0.24002471566200256,0.05
-83.64347255000001,0.0001,80861,323545,317,556,787.91,1018,0.25911208987236023,0.05
-82.21233025,0.0001,81655,326724,317,560,779.7,1028,0.20020821690559387,0.05
-81.44585364000001,0.0001,82452,329909,317,564,771.55,1038,0.3111077845096588,0.05
-78.77291523999999,0.0001,82994,332078,317,568,753.24,1045,0.2688189148902893,0.05
-77.88310871,0.0001,83535,334243,317,572,734.89,1052,0.14134885370731354,0.05
-76.40398006000001,0.0001,84207,336930,317,576,721.76,1061,0.2779562473297119,0.05
-73.83305495,0.0001,84638,338656,317,580,699.02,1067,3.100933313369751,0.05
-67.53427955000001,0.0001,85240,341064,317,584,691.67,1075,0.2914903461933136,0.05
-68.42703909,0.0001,85921,343785,317,588,688.56,1084,0.36710667610168457,0.05
-70.48486021,0.0001,86127,344609,317,592,656.8,1086,0.7912917733192444,0.05
-63.623038920000006,0.0001,86593,346474,317,596,639.56,1091,0.3325914442539215,0.05
-59.121414189999996,0.0001,87556,350328,317,600,638.1,1104,0.30213460326194763,0.05
-58.70692249,0.0001,88386,353646,317,604,635.21,1115,0.23908743262290955,0.05
-58.29511733,0.0001,88799,355300,316,608,619.91,1121,0.43829643726348877,0.05
-52.426437570000004,0.0001,89661,358748,316,612,627.61,1132,0.5957703590393066,0.05
-46.270612259999986,0.0001,90256,361127,316,616,618.84,1139,0.1955895572900772,0.05
-42.69569224,0.0001,90951,363908,316,620,629.22,1149,0.22035181522369385,0.05
-40.488910499999996,0.0001,91516,366168,316,624,636.0,1156,0.30761703848838806,0.05
-34.33018665,0.0001,92232,369031,316,628,642.61,1165,0.38983091711997986,0.05
-26.04082692,0.0001,93137,372650,316,632,658.03,1177,0.1954992413520813,0.05
-20.22031027,0.0001,93798,375296,316,636,652.74,1186,0.24089786410331726,0.05
-13.56183223,0.0001,94099,376500,316,640,624.78,1189,0.25779539346694946,0.05
-6.9331881799999975,0.0001,94639,378659,316,644,621.82,1196,0.23389312624931335,0.05
2.694776860000002,0.0001,95092,380469,316,648,620.66,1201,0.4316992461681366,0.05
10.084698050000004,0.0001,95352,381509,316,652,603.75,1203,0.32987093925476074,0.05
11.605008290000002,0.0001,96013,384153,316,656,606.08,1212,0.5371326804161072,0.05
14.35376125,0.0001,96658,386733,316,660,600.09,1220,0.19744783639907837,0.05
21.56622715,0.0001,97397,389690,316,664,597.81,1231,0.17471463978290558,0.05
23.99508385,0.0001,98100,392504,316,668,604.26,1240,0.2485862821340561,0.05
31.027522369999996,0.0001,98731,395026,316,672,607.83,1248,0.4110778868198395,0.05
34.892716289999996,0.0001,99236,397046,316,676,601.16,1254,0.11626723408699036,0.05
35.906330759999996,0.0001,99848,399494,316,680,608.38,1263,0.33243775367736816,0.05
33.60774822,0.0001,100398,401693,316,684,606.29,1270,0.6268957853317261,0.05
39.696911719999996,0.0001,101013,404155,316,688,603.7,1278,0.2515309453010559,0.05
50.15612440000001,0.0001,101694,406877,316,692,622.68,1286,0.18848437070846558,0.05
51.188593579999996,0.0001,102063,408355,316,696,618.81,1290,0.23046845197677612,0.05
54.71904311,0.0001,102540,410261,316,700,599.33,1295,0.2168574035167694,0.05
57.53623324,0.0001,102983,412033,316,704,583.87,1301,0.6101783514022827,0.05
66.15156694999999,0.0001,103630,414622,316,708,593.22,1309,0.2035468965768814,0.05
71.27201273,0.0001,104060,416343,316,712,575.95,1313,0.2734852135181427,0.05
71.84247094999999,0.0001,104734,419039,317,716,579.12,1321,0.1683834195137024,0.05
71.5667106,0.0001,104965,419964,317,720,560.56,1322,0.429169237613678,0.05
72.86951791,0.0001,105503,422115,317,724,559.47,1328,0.18889495730400085,0.05
75.45950058,0.0001,105873,423593,318,728,545.62,1331,0.12017211318016052,0.05
75.12887747,0.0001,106310,425342,318,732,526.92,1335,0.15371060371398926,0.05
79.27228097999999,0.0001,107086,428448,318,736,531.52,1343,0.1437259465456009,0.05
77.38212358000001,0.0001,107596,430486,319,740,539.86,1347,0.9016053080558777,0.05
72.83871991,0.0001,108099,432497,319,744,538.38,1351,0.3162990212440491,0.05
65.53327916,0.0001,108608,434536,320,748,540.67,1356,0.3333234488964081,0.05
63.614374500000004,0.0001,109082,436429,320,752,549.2,1361,0.16535167396068573,0.05
64.30311153000001,0.0001,109710,438942,320,756,547.89,1368,0.6178942322731018,0.05
63.3826793,0.0001,109991,440066,321,760,533.33,1370,0.43607330322265625,0.05
63.56125252000001,0.0001,110449,441897,321,764,522.07,1374,0.1467461735010147,0.05
61.96091870999999,0.0001,110882,443630,321,768,511.26,1378,0.204722061753273,0.05
62.077880529999995,0.0001,111361,445547,322,772,505.21,1382,0.6553738117218018,0.05
66.67751671,0.0001,111854,447519,322,776,504.73,1387,0.15740907192230225,0.05
64.56523001000001,0.0001,112175,448803,322,780,493.09,1389,0.33693888783454895,0.05
62.74375688999999,0.0001,112573,450393,323,784,487.0,1393,0.3103662133216858,0.05
58.063111469999996,0.0001,113293,453273,323,788,491.18,1400,0.2461145967245102,0.05
51.26972427,0.0001,113610,454542,323,792,476.65,1402,0.6387836933135986,0.05
49.430197420000006,0.0001,114104,456520,324,796,481.65,1407,0.12235284596681595,0.05
42.33578625,0.0001,114534,458239,324,800,479.78,1410,0.2058987021446228,0.05
45.011362209999994,0.0001,114909,459737,325,804,477.04,1413,1.478417158126831,0.05
40.93121001,0.0001,115510,462144,325,808,475.22,1419,0.6583200693130493,0.05
36.24092415,0.0001,115906,463727,325,812,473.84,1422,0.4131842255592346,0.05
36.72690563,0.0001,116218,464974,326,816,459.35,1424,0.996267557144165,0.05
38.50151003,0.0001,116608,466536,326,820,465.72,1428,0.8153025507926941,0.05
35.847477870000006,0.0001,117003,468113,327,824,459.98,1431,0.24525541067123413,0.05
34.43480661,0.0001,117422,469790,327,828,461.97,1434,3.015545606613159,0.05
31.67545331,0.0001,117971,471987,327,832,466.45,1439,0.25975149869918823,0.05
25.24108023,0.0001,118288,473254,328,836,448.06,1441,0.9757169485092163,0.05
34.098854890000005,0.0001,118808,475336,328,840,448.5,1446,0.1596721112728119,0.05
43.05471147,0.0001,119331,477425,329,844,449.28,1450,0.6309010982513428,0.05
44.198918190000015,0.0001,119727,479010,329,848,444.74,1453,0.3669113516807556,0.05
43.566498470000006,0.0001,120187,480851,329,852,444.22,1457,0.3549104928970337,0.05
44.13468633999999,0.0001,120460,481941,330,856,429.99,1459,0.20997023582458496,0.05
38.63891344000001,0.0001,120819,483377,330,860,433.11,1462,0.11263887584209442,0.05
35.177065600000006,0.0001,121246,485086,331,864,431.89,1465,0.20658239722251892,0.05
36.73921856,0.0001,121546,486285,331,868,426.55,1466,0.18927955627441406,0.05
33.82560360999999,0.0001,122065,488364,331,872,428.17,1471,0.07746046781539917,0.05
33.91551653,0.0001,122424,489799,332,876,422.8,1473,0.27971547842025757,0.05
37.776476200000005,0.0001,122729,491020,332,880,422.17,1475,0.26324373483657837,0.05
40.739957200000006,0.0001,123024,492198,333,884,418.05,1477,0.20917320251464844,0.05
42.44146127999999,0.0001,123498,494096,333,888,408.23,1480,0.27156364917755127,0.05
47.74418901,0.0001,123962,495952,334,892,414.1,1484,0.4887107014656067,0.05
47.25668149,0.0001,124366,497565,334,896,410.45,1487,0.2496504932641983,0.05
50.47947653999999,0.0001,124679,498819,334,900,405.8,1489,1.6989562511444092,0.05
